Address,Unit,MAR,Date,Bedrooms
2625 KANSAS AVE,15,1019,,1
2625 KANSAS AVE,16,1575,2/10/2014,1
2625 KANSAS AVE,2,937,,1
2625 KANSAS AVE,3,1019,,1
2625 KANSAS AVE,4,2027,,1
2625 KANSAS AVE,5,972,,2
2625 KANSAS AVE,6,1471,11/1/2000,2
2625 KANSAS AVE,7,965,7/28/1999,2
2625 KANSAS AVE,8,972,,1
2625 KANSAS AVE,9,1113,,1
2626 KANSAS AVE,1,956,,2
2626 KANSAS AVE,2,1030,,2
2626 KANSAS AVE,3,1030,,2
2628 KANSAS AVE,1,1280,,2
2628 KANSAS AVE,2,1556,,3
2628 KANSAS AVE,3,1464,,3
2628 KANSAS AVE,4,1161,,2
2628 KANSAS AVE,5,1124,,2
2628 KANSAS AVE,6,1329,,2
2628 KANSAS AVE,7,1030,,2
2628 KANSAS AVE,8,1124,,2
2628 KANSAS AVE,9,1161,,2
2628 KANSAS AVE,10,1073,,2
2628 KANSAS AVE,11,1093,,2
2628 KANSAS AVE,12,1161,,2
2628 KANSAS AVE,13,1093,,2
2628 KANSAS AVE,14,1093,,2
2630 KANSAS AVE,,0,,0
2634 KANSAS AVE,E,2219,12/1/2019,2
2634 KANSAS AVE,F,2300,9/21/2024,2
2634 KANSAS AVE,G,2073,6/1/2007,2
2634 KANSAS AVE,H,2060,9/1/2022,2
2634 KANSAS AVE,J,1543,7/1/1999,2
2634 KANSAS AVE,K,2300,8/1/2024,2
2634 KANSAS AVE,L,857,,2
2634 KANSAS AVE,M,2266,3/1/2014,2
2633 KANSAS AVE,1,2143,7/1/2003,2
2633 KANSAS AVE,10,1012,,2
2633 KANSAS AVE,11,1257,,2
2633 KANSAS AVE,2,1651,2/21/2000,2
2633 KANSAS AVE,3,1860,10/27/2014,1
2633 KANSAS AVE,4,1501,11/1/1999,1
2633 KANSAS AVE,5,1062,,2
2633 KANSAS AVE,6,1039,,2
2633 KANSAS AVE,7,2630,2/17/2021,2
2633 KANSAS AVE,8,2052,4/15/2001,2
2633 KANSAS AVE,9,2640,7/1/2020,2
2636 KANSAS AVE,1,2550,5/14/2024,1
2636 KANSAS AVE,10,2230,5/15/2021,1
2636 KANSAS AVE,11,1765,7/18/2011,1
2636 KANSAS AVE,12,2345,8/1/2021,1
2636 KANSAS AVE,13,2435,12/15/2021,1
2636 KANSAS AVE,14,2595,11/24/2024,1
2636 KANSAS AVE,1A,2318,3/1/2023,0
2636 KANSAS AVE,1B,1685,3/1/2016,0
2636 KANSAS AVE,2,2784,8/31/2019,1
2636 KANSAS AVE,3,2726,7/28/2023,1
2636 KANSAS AVE,4,2643,9/15/2021,1
2636 KANSAS AVE,5,2695,11/17/2024,1
2636 KANSAS AVE,6,2643,11/26/2021,1
2636 KANSAS AVE,7,2454,7/23/2021,1
2636 KANSAS AVE,8,1765,2/1/2011,1
2636 KANSAS AVE,8A,2261,12/28/2022,0
2636 KANSAS AVE,9,2671,9/27/2022,1
2636 KANSAS AVE,9A,2276,7/17/2022,1
2701 KANSAS AVE,1,2913,4/15/2021,2
2701 KANSAS AVE,10,3095,4/1/2024,2
2701 KANSAS AVE,2,702,,2
2701 KANSAS AVE,3,956,,2
2701 KANSAS AVE,4,1639,10/30/2006,2
2701 KANSAS AVE,5,2107,2/1/2010,2
2701 KANSAS AVE,6,689,,2
2701 KANSAS AVE,7,1097,,2
2701 KANSAS AVE,8,2876,8/18/2023,1
2701 KANSAS AVE,9,3095,10/15/2024,2
2102 STEWART ST,,1508,,2
2704 KANSAS AVE,,565,,0
2706 KANSAS AVE,,1854,1/1/2023,1
2708 KANSAS AVE,,651,,1
2710 KANSAS AVE,,803,,2
2022 STEWART ST,,892,,1
2024 STEWART ST,,660,,2
2026 STEWART ST,A,1437,10/1/2009,2
2026 STEWART ST,B,1646,2/1/2015,2
2026 STEWART ST,C,2006,12/1/2016,1
2026 STEWART ST,D,1138,11/1/2010,1
2028 STEWART ST,A,1200,,1
2028 STEWART ST,B,1177,1/1/2010,1
2028 STEWART ST,C,639,,1
2028 STEWART ST,D,1204,10/1/2010,1
2030 STEWART ST,A,956,,2
2030 STEWART ST,B,1345,3/1/2008,2
2030 STEWART ST,C,969,6/1/2000,2
2030 STEWART ST,D,956,,2
2032 STEWART ST,,1138,3/1/2011,1
2042 STEWART ST,,1240,3/1/2010,1
2044 STEWART ST,,892,,1
2705 KANSAS AVE,A,892,,1
2705 KANSAS AVE,B,622,,1
2705 KANSAS AVE,C,1109,7/1/2020,1
2705 KANSAS AVE,D,1927,8/1/2016,1
2707 KANSAS AVE,A,892,,1
2707 KANSAS AVE,B,1177,7/1/2007,1
2707 KANSAS AVE,C,689,,2
2707 KANSAS AVE,D,1358,5/1/2013,2
2711 KANSAS AVE,,689,,2
2801 KANSAS AVE,,1890,2/15/2015,1
2803 KANSAS AVE,,1849,9/4/2001,1
2805 KANSAS AVE,,659,,1
2807 KANSAS AVE,,2300,2/1/2024,1
2809 KANSAS AVE,,2263,4/15/2011,2
2107 STEWART ST,,2330,6/14/2020,1
2109 STEWART ST,,1189,7/4/1999,1
2802 KANSAS AVE,,1335,,1
2804 KANSAS AVE,,1263,6/15/2001,1
2810 KANSAS AVE,A,1054,,2
2810 KANSAS AVE,B,956,,2
2810 KANSAS AVE,C,1018,,2
2810 KANSAS AVE,D,956,,2
2810 KANSAS AVE,F,1402,,4
2814 KANSAS AVE,,4213,7/1/2021,2
2814 KANSAS AVE,1/2,3278,3/1/2011,2
2820 KANSAS AVE,,0,,0
1001 PINE ST,A,0,,0
1001 PINE ST,B,0,,0
1004 PINE ST,,3378,2/1/2016,2
2441 10TH ST,,2331,,1
1019 PINE ST,,1443,,2
1019 PINE ST,1/2,660,,1
1024 PINE ST,,702,,2
1029 PINE ST,,0,,0
1029 PINE ST,A,768,,0
1033 PINE ST,,2723,,2
1213 PINE ST,,2328,,5
1713 PINE ST,,0,,0
1723 PINE ST,,0,,0
707 PINE ST,1,2498,7/8/2009,2
707 PINE ST,2,1582,10/1/2001,1
707 PINE ST,3,2765,2/1/2007,2
707 PINE ST,4,4026,1/1/2023,2
707 PINE ST,5,2603,11/15/2020,1
707 PINE ST,6,2809,7/1/2009,2
708 PINE ST,A,0,,0
708 PINE ST,B,0,,0
708 PINE ST,C,0,,0
713 PINE ST,1,1022,,1
713 PINE ST,2,2587,2/10/2017,1
713 PINE ST,3,1503,12/1/2001,2
713 PINE ST,4,2888,9/23/2016,2
714 PINE ST,A,3738,4/30/2022,2
714 PINE ST,B,2608,6/7/2021,1
714 PINE ST,C,2595,5/15/2024,1
714 PINE ST,D,2621,12/1/2010,2
721 PINE ST,,1583,,4
721 PINE ST,A,718,,1
721 PINE ST,B,812,,3
727 PINE ST,,0,,2
727 PINE ST,A,0,,1
727 PINE ST,B,0,,3
731 PINE ST,,0,,4
731 PINE ST,1/2,0,,2
811 PINE ST,1,5493,9/1/2021,3
811 PINE ST,2,2510,9/1/2005,2
811 PINE ST,3,1316,,2
811 PINE ST,4,1008,,1
811 PINE ST,5,2330,9/1/2021,1
817 PINE ST,1,4576,6/1/2023,3
817 PINE ST,2,2629,2/1/2008,2
817 PINE ST,3,2484,7/1/2012,2
817 PINE ST,4,2020,3/1/2008,1
817 PINE ST,5,2702,12/1/2019,1
2424 10TH ST,A,4413,4/1/2021,3
2424 10TH ST,B,1962,3/1/2011,1
2424 10TH ST,C,956,,2
2424 10TH ST,D,2562,7/15/2021,1
2424 10TH ST,E,2655,3/14/2014,2
1002 CALIFORNIA AVE,,3953,1/1/2015,2
1107 10TH ST,,2895,2/1/2024,1
101 CALIFORNIA AVE,103,2049,,1
101 CALIFORNIA AVE,203,0,,1
101 CALIFORNIA AVE,207,0,,2
101 CALIFORNIA AVE,301,2656,,2
101 CALIFORNIA AVE,405,2295,,1
101 CALIFORNIA AVE,505,0,,0
101 CALIFORNIA AVE,506,1464,,2
101 CALIFORNIA AVE,601,3091,,2
101 CALIFORNIA AVE,602,2457,,2
101 CALIFORNIA AVE,605,1884,,1
101 CALIFORNIA AVE,607,2826,,2
101 CALIFORNIA AVE,701,0,,0
101 CALIFORNIA AVE,805,0,,0
101 CALIFORNIA AVE,807,0,,0
101 CALIFORNIA AVE,905,1735,,1
101 CALIFORNIA AVE,1003,0,,0
101 CALIFORNIA AVE,1202,0,,0
101 CALIFORNIA AVE,1402,3953,,2
101 CALIFORNIA AVE,1403,2187,,1
101 CALIFORNIA AVE,1405,3242,,1
1051 11TH ST,,1111,,1
1053 11TH ST,,977,,1
1103 CALIFORNIA AVE,,1522,,4
1103 11TH ST,,2729,,2
1104 CALIFORNIA AVE,,2955,,3
1107 11TH ST,,1987,1/1/2005,1
1106 CALIFORNIA AVE,,0,,2
1106 CALIFORNIA AVE,1/2(LOW),423,,1
1106 CALIFORNIA AVE,1/2(UP),595,,1
1107 CALIFORNIA AVE,1,4488,12/1/2016,2
1107 CALIFORNIA AVE,2,1350,,2
1107 CALIFORNIA AVE,3,4388,3/1/2017,2
1107 CALIFORNIA AVE,4,4238,6/1/2017,2
1111 CALIFORNIA AVE,1,2988,,2
1111 CALIFORNIA AVE,2,2952,6/1/2020,1
1111 CALIFORNIA AVE,3,2888,7/24/2021,1
1111 CALIFORNIA AVE,4,3475,5/5/2024,1
1111 CALIFORNIA AVE,5,3952,6/1/2020,2
1114 CALIFORNIA AVE,,3460,9/1/2013,3
1114 CALIFORNIA AVE,1/2,1126,4/19/2001,1
1121 CALIFORNIA AVE,1,2421,3/1/2023,1
1121 CALIFORNIA AVE,2,3083,5/16/2017,2
1121 CALIFORNIA AVE,3,1960,2/1/2024,0
1121 CALIFORNIA AVE,4,2860,11/22/2023,1
1121 CALIFORNIA AVE,5,3595,6/17/2024,2
1121 CALIFORNIA AVE,6,1827,1/8/2019,0
1121 CALIFORNIA AVE,7,2790,8/16/2024,1
1122 CALIFORNIA AVE,,1498,,5
1131 CALIFORNIA AVE,201,1441,,2
1204 CALIFORNIA AVE,1,3415,5/1/2018,2
1204 CALIFORNIA AVE,2,2599,7/15/2024,1
1204 CALIFORNIA AVE,3,1849,5/15/2002,1
1204 CALIFORNIA AVE,4,2500,8/17/2024,1
1204 CALIFORNIA AVE,5,2649,5/1/2024,1
1204 CALIFORNIA AVE,6,2575,1/1/2023,1
1204 CALIFORNIA AVE,7,2072,5/15/2021,1
1208 CALIFORNIA AVE,A,4138,10/1/2021,2
1208 CALIFORNIA AVE,B,4188,12/1/2021,2
1208 CALIFORNIA AVE,C,2860,8/1/2014,2
1208 CALIFORNIA AVE,D,2515,8/20/2011,2
1213 CALIFORNIA AVE,,2385,3/13/2009,1
1215 CALIFORNIA AVE,,4776,2/1/2023,2
1214 CALIFORNIA AVE,1,3400,9/15/2023,2
1214 CALIFORNIA AVE,2,3443,7/15/2022,2
1214 CALIFORNIA AVE,3,2104,5/15/2015,1
1214 CALIFORNIA AVE,4,2828,11/1/2017,2
1214 CALIFORNIA AVE,5,3776,8/15/2023,2
1214 CALIFORNIA AVE,6,2243,11/5/2018,1
1214 CALIFORNIA AVE,7,2458,3/1/2013,2
1214 CALIFORNIA AVE,8,1591,8/15/2014,0
1219 CALIFORNIA AVE,,5276,4/20/2023,3
1219 CALIFORNIA AVE,A,2084,7/25/2008,1
1219 CALIFORNIA AVE,B,3784,10/1/2018,1
1219 CALIFORNIA AVE,C,2225,3/30/2023,0
1220 CALIFORNIA AVE,1,3888,3/1/2017,3
1220 CALIFORNIA AVE,10,2524,6/1/2016,2
1220 CALIFORNIA AVE,11,3193,5/1/2022,1
1220 CALIFORNIA AVE,12,2738,9/12/2021,1
1220 CALIFORNIA AVE,14,1669,,2
1220 CALIFORNIA AVE,15,1950,9/24/2023,0
1220 CALIFORNIA AVE,16,1756,,3
1220 CALIFORNIA AVE,2,3371,5/1/2023,2
1220 CALIFORNIA AVE,3,2319,1/10/2015,1
1220 CALIFORNIA AVE,4,1211,,2
1220 CALIFORNIA AVE,5,2828,6/1/2018,1
1220 CALIFORNIA AVE,6,3684,3/1/2019,2
1220 CALIFORNIA AVE,7,2360,12/1/2008,2
1220 CALIFORNIA AVE,8,1289,,1
1220 CALIFORNIA AVE,9,1190,,2
123 CALIFORNIA AVE,100,2577,2/5/2018,0
123 CALIFORNIA AVE,101,2339,6/1/2010,1
123 CALIFORNIA AVE,102,1330,,1
123 CALIFORNIA AVE,103,3480,4/26/2014,2
123 CALIFORNIA AVE,104,1094,,1
123 CALIFORNIA AVE,105,3810,8/6/2020,1
123 CALIFORNIA AVE,106,3561,7/1/2022,1
123 CALIFORNIA AVE,107,3276,5/20/2022,1
123 CALIFORNIA AVE,108,2476,5/1/2020,0
123 CALIFORNIA AVE,109,3298,11/29/2023,1
123 CALIFORNIA AVE,110,2998,12/29/2023,1
123 CALIFORNIA AVE,111,2277,10/1/2009,1
123 CALIFORNIA AVE,112,4526,9/8/2021,2
123 CALIFORNIA AVE,114,2709,11/1/2022,0
123 CALIFORNIA AVE,115,2292,4/1/1999,2
123 CALIFORNIA AVE,116,3138,7/1/2024,1
123 CALIFORNIA AVE,117,2322,1/1/2006,1
123 CALIFORNIA AVE,201,2279,6/15/2003,1
123 CALIFORNIA AVE,202,1095,,1
123 CALIFORNIA AVE,203,1446,,2
123 CALIFORNIA AVE,204,1189,,1
123 CALIFORNIA AVE,205,4118,1/5/2024,2
123 CALIFORNIA AVE,206,3509,1/30/2023,1
123 CALIFORNIA AVE,207,1190,,1
123 CALIFORNIA AVE,208,2921,1/1/2022,0
123 CALIFORNIA AVE,209,1044,,1
123 CALIFORNIA AVE,210,2971,11/13/2020,1
123 CALIFORNIA AVE,211,1146,,1
123 CALIFORNIA AVE,212,4250,5/23/2020,3
123 CALIFORNIA AVE,214,2826,10/1/2022,0
123 CALIFORNIA AVE,215,4187,10/6/2019,2
123 CALIFORNIA AVE,216,3509,10/22/2022,1
123 CALIFORNIA AVE,217,3374,5/15/2023,1
123 CALIFORNIA AVE,218,2736,5/12/2017,0
123 CALIFORNIA AVE,301,3298,7/8/2024,1
123 CALIFORNIA AVE,302,3509,1/13/2023,1
123 CALIFORNIA AVE,303,6074,5/15/2023,2
123 CALIFORNIA AVE,304,4186,10/1/2011,2
123 CALIFORNIA AVE,305,3373,9/15/2023,1
123 CALIFORNIA AVE,306,2674,7/2/2023,0
123 CALIFORNIA AVE,307,2809,8/6/2023,0
123 CALIFORNIA AVE,308,3278,4/29/2018,1
123 CALIFORNIA AVE,309,1095,,1
123 CALIFORNIA AVE,310,3246,4/23/2021,1
123 CALIFORNIA AVE,311,5441,9/1/2021,3
123 CALIFORNIA AVE,312,3009,9/22/2022,0
123 CALIFORNIA AVE,314,5441,5/1/2022,2
123 CALIFORNIA AVE,315,3909,4/1/2023,1
123 CALIFORNIA AVE,316,3709,2/1/2023,1
123 CALIFORNIA AVE,317,870,,0
1055 EUCLID ST,,2266,11/13/2022,0
1059 EUCLID ST,,2200,6/1/2024,0
1301 CALIFORNIA AVE,,3547,7/1/2020,0
1311 CALIFORNIA AVE,101,3624,8/7/2013,2
1311 CALIFORNIA AVE,201,3069,5/28/2013,2
1311 CALIFORNIA AVE,202,2863,5/1/2021,1
1311 CALIFORNIA AVE,203,1206,,1
1311 CALIFORNIA AVE,301,1350,,2
1311 CALIFORNIA AVE,302,3300,12/11/2023,1
1311 CALIFORNIA AVE,303,2500,8/15/2011,1
1321 CALIFORNIA AVE,1,3087,8/1/2012,2
1321 CALIFORNIA AVE,1A,2863,9/15/2020,2
1321 CALIFORNIA AVE,2,3876,1/1/2023,2
1321 CALIFORNIA AVE,3,2913,2/1/2021,2
1321 CALIFORNIA AVE,4,3528,11/15/2015,2
1321 CALIFORNIA AVE,5,1687,,2
1330 CALIFORNIA AVE,101,6000,9/1/2024,3
1330 CALIFORNIA AVE,102,3928,11/1/2015,3
1330 CALIFORNIA AVE,104,1498,,2
1330 CALIFORNIA AVE,105,3713,8/1/2021,2
1330 CALIFORNIA AVE,106,1522,,2
1330 CALIFORNIA AVE,107,2952,4/15/2006,2
1330 CALIFORNIA AVE,108,2976,12/7/2022,1
1330 CALIFORNIA AVE,201,5146,6/1/2024,3
1330 CALIFORNIA AVE,202,2900,6/1/2024,1
1330 CALIFORNIA AVE,203,2913,6/1/2021,1
1330 CALIFORNIA AVE,204,3013,8/15/2021,1
1330 CALIFORNIA AVE,205,1583,,2
1330 CALIFORNIA AVE,206,1442,,2
1330 CALIFORNIA AVE,207,3800,10/1/2024,2
1330 CALIFORNIA AVE,208,3300,10/1/2023,1
1330 CALIFORNIA AVE,301,4043,6/1/2022,2
1330 CALIFORNIA AVE,302,3143,10/1/2021,1
1330 CALIFORNIA AVE,303,3000,11/1/2024,1
1330 CALIFORNIA AVE,304,1183,,1
1330 CALIFORNIA AVE,305,3643,4/1/2022,2
1330 CALIFORNIA AVE,306,4076,4/1/2023,2
1330 CALIFORNIA AVE,307,3884,11/1/2018,2
1330 CALIFORNIA AVE,308,2760,8/1/2014,1
1400 CALIFORNIA AVE,101,2888,10/1/2016,1
1400 CALIFORNIA AVE,102,1382,,2
1400 CALIFORNIA AVE,103,3638,1/1/2022,2
1400 CALIFORNIA AVE,104,4771,6/1/2023,2
1400 CALIFORNIA AVE,105,3695,11/1/2024,2
1400 CALIFORNIA AVE,106,3895,3/15/2024,2
1400 CALIFORNIA AVE,107,1757,,2
1400 CALIFORNIA AVE,108,2329,1/8/1999,1
1400 CALIFORNIA AVE,201,2888,1/1/2017,1
1400 CALIFORNIA AVE,202,1378,,2
1400 CALIFORNIA AVE,203,3728,5/1/2018,2
1400 CALIFORNIA AVE,204,4943,6/3/2022,2
1400 CALIFORNIA AVE,205,3025,7/1/2011,2
1400 CALIFORNIA AVE,206,3403,12/1/2011,2
1400 CALIFORNIA AVE,207,3828,5/1/2018,2
1400 CALIFORNIA AVE,301,1340,,1
1400 CALIFORNIA AVE,302,3628,12/1/2015,2
1400 CALIFORNIA AVE,303,3410,1/31/2014,2
1400 CALIFORNIA AVE,304,3532,10/4/2006,2
1400 CALIFORNIA AVE,305,3179,1/1/2010,2
1400 CALIFORNIA AVE,306,4128,2/1/2016,2
1400 CALIFORNIA AVE,307,3653,12/1/2014,2
1400 CALIFORNIA AVE,308,5578,8/27/2018,3
1422 CALIFORNIA AVE,1,2724,11/8/2009,2
1422 CALIFORNIA AVE,2,2682,3/1/2004,2
1422 CALIFORNIA AVE,3,1280,,2
1422 CALIFORNIA AVE,4,1591,,2
1422 CALIFORNIA AVE,5,2683,12/1/2012,2
1108 15TH ST,,2884,7/23/2019,2
1430 CALIFORNIA AVE,,2852,3/15/2020,2
1432 CALIFORNIA AVE,,0,,0
1434 CALIFORNIA AVE,,2503,11/1/2008,2
1436 CALIFORNIA AVE,,2753,8/5/2015,2
1508 CALIFORNIA AVE,A,2289,3/19/2018,1
1508 CALIFORNIA AVE,B,1350,,1
1508 CALIFORNIA AVE,C,2495,2/17/2024,1
1508 CALIFORNIA AVE,D,1626,8/15/2000,1
1510 CALIFORNIA AVE,A,2217,2/15/2008,2
1510 CALIFORNIA AVE,B,2395,8/1/2024,1
1510 CALIFORNIA AVE,C,2400,6/1/2010,2
1510 CALIFORNIA AVE,D,2495,10/1/2023,1
1601 CALIFORNIA AVE,,1008,,2
1603 CALIFORNIA AVE,A,2365,5/1/2006,1
1603 CALIFORNIA AVE,B,1263,,1
1603 CALIFORNIA AVE,C,3450,8/1/2024,1
1603 CALIFORNIA AVE,D,2803,3/15/2015,1
1605 CALIFORNIA AVE,A,2863,7/15/2017,1
1605 CALIFORNIA AVE,B,641,,1
1610 CALIFORNIA AVE,,4026,8/1/2023,2
1610 CALIFORNIA AVE,A,4800,10/16/2023,3
1610 CALIFORNIA AVE,B,1161,,1
1610 CALIFORNIA AVE,C,1541,5/11/2002,1
1612 CALIFORNIA AVE,,6284,10/8/2018,2
1617 CALIFORNIA AVE,,1417,10/1/2020,1
1617 CALIFORNIA AVE,A,2472,10/1/2022,1
1619 CALIFORNIA AVE,,2086,9/1/2007,1
1620 CALIFORNIA AVE,,2628,8/20/2016,1
1622 CALIFORNIA AVE,,2275,6/15/2011,1
1621 CALIFORNIA AVE,,1113,,2
1625 CALIFORNIA AVE,,1227,,2
1629 CALIFORNIA AVE,,1052,,2
1626 CALIFORNIA AVE,,718,,2
1102 17TH ST,,1924,11/1/2002,1
1104 17TH ST,,2322,2/14/2006,1
1630 CALIFORNIA AVE,,3279,10/1/2018,1
1632 CALIFORNIA AVE,,3179,10/15/2018,1
1701 CALIFORNIA AVE,,2398,,0
1707 CALIFORNIA AVE,,1265,,1
1710 CALIFORNIA AVE,1,2159,,2
1710 CALIFORNIA AVE,2,2031,,2
1710 CALIFORNIA AVE,3,1898,,2
1710 CALIFORNIA AVE,4,2031,,2
1710 CALIFORNIA AVE,5,1898,,2
1710 CALIFORNIA AVE,6,1015,,1
1715 CALIFORNIA AVE,A,660,,2
1715 CALIFORNIA AVE,B,994,,1
1715 CALIFORNIA AVE,C,660,,2
1715 CALIFORNIA AVE,D,639,,1
1715 CALIFORNIA AVE,E,502,,1
1715 CALIFORNIA AVE,F,584,,1
1052 18TH ST,A,1052,,1
1052 18TH ST,B,1129,1/6/2014,3
1052 18TH ST,C,850,2/15/2017,1
1054 18TH ST,A,854,,1
1054 18TH ST,B,854,3/20/2023,1
1054 18TH ST,C,1149,,1
1054 18TH ST,D,977,,1
1719 CALIFORNIA AVE,A,1227,,2
1719 CALIFORNIA AVE,B,1008,,1
1719 CALIFORNIA AVE,C,1097,,2
1719 CALIFORNIA AVE,D,1227,,1
1721 CALIFORNIA AVE,A,745,11/26/2019,1
1721 CALIFORNIA AVE,B,1064,,1
1721 CALIFORNIA AVE,C,854,,1
1721 CALIFORNIA AVE,D,977,,1
1730 CALIFORNIA AVE,2,2457,,2
1730 CALIFORNIA AVE,7,1886,,2
1826 CALIFORNIA AVE,,937,,2
1828 CALIFORNIA AVE,,884,,1
1830 CALIFORNIA AVE,,1751,9/15/2022,1
1832 CALIFORNIA AVE,,2009,12/1/2022,1
1827 CALIFORNIA AVE,,0,,0
1902 CALIFORNIA AVE,101,0,,7
1902 CALIFORNIA AVE,102,6828,6/1/2018,6
1902 CALIFORNIA AVE,103,7876,6/30/2023,2
1902 CALIFORNIA AVE,104,7428,,2
1902 CALIFORNIA AVE,105,7584,7/9/2019,2
1903 CALIFORNIA AVE,,972,,2
1907 CALIFORNIA AVE,,660,,1
1911 CALIFORNIA AVE,,718,,1
1915 CALIFORNIA AVE,,1530,5/1/2014,1
1051 20TH ST,,1469,,2
1053 20TH ST,,1608,,2
1055 20TH ST,,3115,,2
1057 20TH ST,,2233,,1
2009 CALIFORNIA AVE,,1820,10/1/2003,0
2011 CALIFORNIA AVE,,1700,2/21/2006,0
2015 CALIFORNIA AVE,,1435,,0
2017 CALIFORNIA AVE,,2391,8/4/2000,1
2021 CALIFORNIA AVE,1,1583,,3
2021 CALIFORNIA AVE,2,1442,,2
2021 CALIFORNIA AVE,3,1498,,2
2021 CALIFORNIA AVE,4,1052,,1
2021 CALIFORNIA AVE,5,1498,,3
2021 CALIFORNIA AVE,6,1389,,2
2021 CALIFORNIA AVE,7,1316,,2
2021 CALIFORNIA AVE,8,1316,,2
2021 CALIFORNIA AVE,9,1316,,2
2021 CALIFORNIA AVE,10,1886,,3
2021 CALIFORNIA AVE,11,1522,,3
2021 CALIFORNIA AVE,12,1280,,2
2021 CALIFORNIA AVE,13,1316,,2
2021 CALIFORNIA AVE,14,1350,,2
2021 CALIFORNIA AVE,15,1339,,2
2021 CALIFORNIA AVE,16,1350,,2
2021 CALIFORNIA AVE,17,1685,,3
2021 CALIFORNIA AVE,18,1008,,1
2021 CALIFORNIA AVE,19,1427,,2
2021 CALIFORNIA AVE,20,1339,,2
2021 CALIFORNIA AVE,21,1339,,2
2021 CALIFORNIA AVE,22,1350,,2
2021 CALIFORNIA AVE,23,1659,,3
1109 2ND ST,A,3484,5/1/2019,0
1109 2ND ST,B,3484,6/20/2019,0
1109 2ND ST,C,3484,4/19/2019,0
1109 2ND ST,D,3284,7/1/2019,0
1109 2ND ST,E,3284,6/24/2019,0
1109 2ND ST,F,3284,4/27/2019,0
204 CALIFORNIA AVE,A,3784,7/6/2019,1
204 CALIFORNIA AVE,B,3784,6/1/2019,1
206 CALIFORNIA AVE,C,3888,6/3/2017,1
206 CALIFORNIA AVE,D,3784,4/30/2019,1
206 CALIFORNIA AVE,E,3784,10/25/2018,1
206 CALIFORNIA AVE,F,3784,6/17/2019,1
210 CALIFORNIA AVE,1,2403,10/8/2010,2
210 CALIFORNIA AVE,10,1862,7/1/2003,1
210 CALIFORNIA AVE,2,988,,2
210 CALIFORNIA AVE,3,1145,,2
210 CALIFORNIA AVE,4,914,,2
210 CALIFORNIA AVE,5,2635,7/5/2012,2
210 CALIFORNIA AVE,6,2635,4/1/2015,1
210 CALIFORNIA AVE,7,1710,9/16/2011,1
210 CALIFORNIA AVE,8,1145,,2
210 CALIFORNIA AVE,9,2810,8/1/2018,1
210 CALIFORNIA AVE,A,1726,8/16/2017,0
2101 CALIFORNIA AVE,1,2730,4/1/2003,2
2101 CALIFORNIA AVE,2,4793,1/15/2022,2
2101 CALIFORNIA AVE,3,6638,4/10/2022,3
2101 CALIFORNIA AVE,4,2747,5/2/2012,2
2101 CALIFORNIA AVE,5,5443,8/6/2022,2
2101 CALIFORNIA AVE,6,2818,12/1/1999,2
2101 CALIFORNIA AVE,7,4313,6/1/2021,2
2101 CALIFORNIA AVE,8,5026,12/3/2022,2
2101 CALIFORNIA AVE,9,4208,4/1/2021,2
1101 21ST ST,,3863,5/22/2021,2
2106 CALIFORNIA AVE,,3085,5/10/2014,2
2110 CALIFORNIA AVE,A,2382,1/22/2022,1
2110 CALIFORNIA AVE,B,2602,7/21/2020,1
1102 22ND ST,,2995,6/13/2024,1
2118 CALIFORNIA AVE,,1008,,1
2118 CALIFORNIA AVE,A,608,,0
2118 CALIFORNIA AVE,B,1636,3/15/2021,0
2120 CALIFORNIA AVE,,2713,3/1/2021,1
2124 CALIFORNIA AVE,,2713,1/1/2021,1
220 CALIFORNIA AVE,101,0,,0
220 CALIFORNIA AVE,102,0,,0
220 CALIFORNIA AVE,103,0,,0
220 CALIFORNIA AVE,104,0,,0
220 CALIFORNIA AVE,105,0,,0
220 CALIFORNIA AVE,106,0,,0
220 CALIFORNIA AVE,107,0,,0
220 CALIFORNIA AVE,108,0,,0
220 CALIFORNIA AVE,109,0,,0
220 CALIFORNIA AVE,110,0,,0
220 CALIFORNIA AVE,111,0,,0
220 CALIFORNIA AVE,112,692,,0
220 CALIFORNIA AVE,114,658,,0
220 CALIFORNIA AVE,115,705,,0
220 CALIFORNIA AVE,116,0,,0
220 CALIFORNIA AVE,117,776,,0
220 CALIFORNIA AVE,118,0,,0
220 CALIFORNIA AVE,119,0,,0
220 CALIFORNIA AVE,201,0,,0
220 CALIFORNIA AVE,202,1871,,0
220 CALIFORNIA AVE,203,0,,0
220 CALIFORNIA AVE,204,0,,0
220 CALIFORNIA AVE,205,0,,0
220 CALIFORNIA AVE,206,0,,0
220 CALIFORNIA AVE,207,705,,0
220 CALIFORNIA AVE,208,2936,,0
220 CALIFORNIA AVE,209,0,,0
220 CALIFORNIA AVE,210,0,,0
220 CALIFORNIA AVE,211,0,,0
220 CALIFORNIA AVE,212,0,,0
220 CALIFORNIA AVE,214,0,,0
220 CALIFORNIA AVE,215,0,,0
220 CALIFORNIA AVE,216,634,,0
220 CALIFORNIA AVE,217,0,,0
220 CALIFORNIA AVE,218,0,,0
220 CALIFORNIA AVE,219,0,,0
223 CALIFORNIA AVE,,3484,10/13/2018,1
223 CALIFORNIA AVE,1/2,2688,11/7/2020,1
225 CALIFORNIA AVE,,4050,3/1/2024,1
